WigleWifi-1.4,appRelease=2.38,model=Redmi Note 4,release=6.0,device=nikel,display=MRA58K,board=unknown,brand=Xiaomi
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
24:c9:a1:35:ba:18,Ariel_University,[ESS],2018-11-29 17:39:47,1,-70,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:12:64:dc,Ariel_University,[ESS],2018-11-29 17:39:47,44,-89,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2f:37:f8,Ariel_University,[ESS],2018-11-29 17:39:47,6,-93,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:35:d0:88,Ariel_University,[ESS],2018-11-29 17:39:47,6,-84,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:36:51:c8,Ariel_University,[ESS],2018-11-29 17:39:47,11,-83,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2f:35:08,Ariel_University,[ESS],2018-11-29 17:39:47,11,-76,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
e0:10:7f:1e:74:28,Ariel_University,[ESS],2018-11-29 17:39:47,1,-76,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2f:2b:38,Ariel_University,[ESS],2018-11-29 17:39:47,11,-86,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:36:52:18,Ariel_University,[ESS],2018-11-29 17:39:47,6,-78,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:35:ba:c8,Ariel_University,[ESS],2018-11-29 17:39:47,11,-92,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:14:11:88,Ariel_University,[ESS],2018-11-29 17:39:47,1,-88,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:14:46:c8,Ariel_University,[ESS],2018-11-29 17:39:47,1,-86,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:14:11:8c,Ariel_University,[ESS],2018-11-29 17:39:47,36,-89,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
e0:10:7f:1a:8c:98,Ariel_University,[ESS],2018-11-29 17:39:47,1,-88,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:14:46:cc,Ariel_University,[ESS],2018-11-29 17:39:47,36,-94,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:14:f2:2c,Ariel_University,[ESS],2018-11-29 17:39:47,44,-89,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:36:49:68,Ariel_University,[ESS],2018-11-29 17:39:47,6,-84,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:14:af:8c,Ariel_University,[ESS],2018-11-29 17:39:47,36,-97,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2c:e8:68,Ariel_University,[ESS],2018-11-29 17:39:47,11,-91,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
68:92:34:4d:5e:23,island-0D5E20,[WPA2-PSK-CCMP][ESS],2018-11-29 17:40:04,1,-54,32.105795,35.2049416666667,646.5,3.09999990463257,WIFI
58:70:c6:f5:e0:b6,YICarCam_F5E0B6,[WPA2-PSK-CCMP][ESS],2018-11-29 17:40:04,6,-82,32.105795,35.2049416666667,646.5,3.09999990463257,WIFI
8c:0c:90:2f:d3:d8,Ariel_University,[ESS],2018-11-29 17:40:07,1,-65,32.1057866666667,35.2049383333333,649.2,3,WIFI
24:c9:a1:35:ba:28,Ariel_University,[ESS],2018-11-29 17:40:07,11,-64,32.1057866666667,35.2049383333333,649.2,3,WIFI
68:92:34:8d:5e:23,,[WPA2-PSK-CCMP][ESS],2018-11-29 17:40:18,1,-59,32.1057866666667,35.2049383333333,649.2,2.90000009536743,WIFI
8c:0c:90:2e:15:88,Ariel_University,[ESS],2018-11-29 17:40:39,1,-72,32.1057866666667,35.2049383333333,649.2,1.89999997615814,WIFI
8c:0c:90:2e:e8:28,Ariel_University,[ESS],2018-11-29 17:40:58,6,-65,32.1058116666667,35.2049,653.7,2.20000004768372,WIFI
24:c9:a1:36:52:d8,Ariel_University,[ESS],2018-11-29 17:50:28,6,-64,32.105865,35.205015,609.3,3.90000009536743,WIFI
68:92:34:4d:5e:23,island-0D5E20,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-60,32.102284047619,35.197293571428,0,12.3608255386353,WIFI
24:c9:a1:35:ba:28,Ariel_University,[ESS],1970-01-01 02:00:00,11,-68,32.102284047619,35.197293571428,0,12.3608255386353,WIFI
24:c9:a1:36:52:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-70,32.102284047619,35.197293571428,0,12.3608255386353,WIFI
8c:0c:90:2e:ed:a8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-72,32.102284047619,35.197293571428,0,12.3608255386353,WIFI
2c:5d:93:3e:f5:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-72,32.102284047619,35.197293571428,0,12.3608255386353,WIFI
8c:0c:90:2f:d3:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-77,32.102284047619,35.197293571428,0,12.3608255386353,WIFI
84:18:3a:04:40:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-84,32.102284047619,35.197293571428,0,12.3608255386353,WIFI
24:c9:a1:15:7c:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-84,32.102284047619,35.197293571428,0,12.3608255386353,WIFI
62:45:b6:05:79:c9,,[WEP][ESS],1970-01-01 02:00:00,40,-77,32.102284047619,35.197293571428,0,12.3608255386353,WIFI
34:fa:9f:14:63:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-92,32.102284047619,35.197293571428,0,12.3608255386353,WIFI
68:92:34:4d:5e:23,island-0D5E20,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-66,32.1030002380952,35.1988378571424,0,12.3608255386353,WIFI
24:c9:a1:35:ba:28,Ariel_University,[ESS],1970-01-01 02:00:00,11,-59,32.1030002380952,35.1988378571424,0,12.3608255386353,WIFI
24:c9:a1:36:4d:c8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-67,32.1030002380952,35.1988378571424,0,12.3608255386353,WIFI
8c:0c:90:2e:e8:28,Ariel_University,[ESS],1970-01-01 02:00:00,6,-68,32.1030002380952,35.1988378571424,0,12.3608255386353,WIFI
24:c9:a1:36:52:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-70,32.1030002380952,35.1988378571424,0,12.3608255386353,WIFI
8c:0c:90:2e:ed:a8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-73,32.1030002380952,35.1988378571424,0,12.3608255386353,WIFI
8c:0c:90:2f:35:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-73,32.1030002380952,35.1988378571424,0,12.3608255386353,WIFI
2c:5d:93:3e:f5:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-75,32.1030002380952,35.1988378571424,0,12.3608255386353,WIFI
8c:0c:90:2e:15:88,Ariel_University,[ESS],1970-01-01 02:00:00,1,-75,32.1030002380952,35.1988378571424,0,12.3608255386353,WIFI
8c:0c:90:2e:e8:08,Ariel_University,[ESS],1970-01-01 02:00:00,11,-76,32.1030002380952,35.1988378571424,0,12.3608255386353,WIFI
24:c9:a1:35:b7:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-79,32.1030002380952,35.1988378571424,0,12.3608255386353,WIFI
8c:0c:90:2f:cc:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-83,32.1030002380952,35.1988378571424,0,12.3608255386353,WIFI
24:c9:a1:35:bb:08,Ariel_University,[ESS],1970-01-01 02:00:00,6,-84,32.1030002380952,35.1988378571424,0,12.3608255386353,WIFI
84:18:3a:04:40:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-85,32.1030002380952,35.1988378571424,0,12.3608255386353,WIFI
62:45:b6:05:79:c9,,[WEP][ESS],1970-01-01 02:00:00,40,-82,32.1030078571428,35.1988542857139,0,12.3608255386353,WIFI
24:c9:a1:35:ba:28,Ariel_University,[ESS],1970-01-01 02:00:00,11,-63,32.105804047619,35.2048835714286,0,12.3608255386353,WIFI
24:c9:a1:36:52:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-64,32.105804047619,35.2048835714286,0,12.3608255386353,WIFI
8c:0c:90:2e:e8:28,Ariel_University,[ESS],1970-01-01 02:00:00,6,-70,32.105804047619,35.2048835714286,0,12.3608255386353,WIFI
8c:0c:90:2e:ed:a8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-70,32.105804047619,35.2048835714286,0,12.3608255386353,WIFI
8c:0c:90:2f:d3:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-74,32.105804047619,35.2048835714286,0,12.3608255386353,WIFI
2c:5d:93:3e:f5:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-76,32.105804047619,35.2048835714286,0,12.3608255386353,WIFI
84:18:3a:04:40:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-83,32.105804047619,35.2048835714286,0,12.3608255386353,WIFI
24:c9:a1:35:b7:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-83,32.105804047619,35.2048835714286,0,12.3608255386353,WIFI
24:c9:a1:35:bb:08,Ariel_University,[ESS],1970-01-01 02:00:00,6,-84,32.105804047619,35.2048835714286,0,12.3608255386353,WIFI
24:c9:a1:15:7c:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-92,32.105804047619,35.2048835714286,0,12.3608255386353,WIFI
62:45:b6:05:79:c9,,[WEP][ESS],1970-01-01 02:00:00,40,-83,32.1058116666667,35.2049,0,12.3608255386353,WIFI
24:c9:a1:36:4d:c8,Ariel_University,[ESS],2018-11-29 17:50:31,1,-70,32.1058433333333,35.204965,624.8,3.40000009536743,WIFI
8c:0c:90:2e:e8:08,Ariel_University,[ESS],2018-11-29 17:50:31,11,-82,32.1058433333333,35.204965,624.8,3.40000009536743,WIFI
8c:0c:90:2f:35:38,Ariel_University,[ESS],2018-11-29 17:50:38,11,-88,32.1058,35.2049416666667,636.6,2.90000009536743,WIFI
8c:0c:90:2e:e8:28,Ariel_University,[ESS],2018-11-29 17:50:42,6,-65,32.1057733333333,35.20493,634.4,2.79999995231628,WIFI
2c:5d:93:3e:f5:38,Ariel_University,[ESS],2018-11-29 17:50:53,6,-70,32.1057366666667,35.20489,635.1,2.70000004768372,WIFI
8c:0c:90:2f:35:38,Ariel_University,[ESS],2018-11-29 17:50:53,11,-81,32.1057366666667,35.20489,635.1,2.70000004768372,WIFI
8c:0c:90:2e:15:88,Ariel_University,[ESS],2018-11-29 17:50:53,1,-81,32.1057366666667,35.20489,635.1,2.70000004768372,WIFI
24:c9:a1:35:b7:e8,Ariel_University,[ESS],2018-11-29 17:51:30,6,-73,32.10572,35.20489,636.5,1.70000004768372,WIFI
24:c9:a1:36:4d:c8,Ariel_University,[ESS],2018-11-29 17:51:36,1,-65,32.10572,35.20489,636.5,2.29999995231628,WIFI
2c:5d:93:3e:f5:38,Ariel_University,[ESS],2018-11-29 17:51:44,6,-63,32.10572,35.20489,636.5,2.59999990463257,WIFI
8c:0c:90:2e:e8:08,Ariel_University,[ESS],2018-11-29 17:51:44,11,-71,32.10572,35.20489,636.5,2.59999990463257,WIFI
8c:0c:90:2e:15:88,Ariel_University,[ESS],2018-11-29 17:51:44,1,-69,32.10572,35.20489,636.5,2.59999990463257,WIFI
78:8a:20:1e:5e:49,ubnt,[WPA2-PSK-CCMP][ESS],2018-11-29 17:51:44,1,-86,32.10572,35.20489,636.5,2.59999990463257,WIFI
8c:0c:90:2f:cc:98,Ariel_University,[ESS],2018-11-29 17:51:44,11,-79,32.10572,35.20489,636.5,2.59999990463257,WIFI
34:fa:9f:14:63:8c,Ariel_University,[ESS],2018-11-29 17:51:57,36,-86,32.1057483333333,35.2048416666667,634.2,2.79999995231628,WIFI
24:c9:a1:35:ba:28,Ariel_University,[ESS],2018-11-29 17:52:09,11,-70,32.1056883333333,35.204745,634.7,2.5,WIFI
24:c9:a1:36:52:d8,Ariel_University,[ESS],2018-11-29 17:52:09,6,-86,32.1056883333333,35.204745,634.7,2.5,WIFI
8c:0c:90:2e:ed:a8,Ariel_University,[ESS],2018-11-29 17:52:09,6,-69,32.1056883333333,35.204745,634.7,2.5,WIFI
8c:0c:90:2f:d3:d8,Ariel_University,[ESS],2018-11-29 17:52:09,1,-78,32.1056883333333,35.204745,634.7,2.5,WIFI
84:18:3a:04:40:98,Ariel_University,[ESS],2018-11-29 17:52:09,11,-84,32.1056883333333,35.204745,634.7,2.5,WIFI
24:c9:a1:35:bb:08,Ariel_University,[ESS],2018-11-29 17:52:09,6,-81,32.1056883333333,35.204745,634.7,2.5,WIFI
24:c9:a1:15:7c:18,Ariel_University,[ESS],2018-11-29 17:52:09,11,-92,32.1056883333333,35.204745,634.7,2.5,WIFI
24:c9:a1:35:ba:78,Ariel_University,[ESS],2018-11-29 17:52:09,1,-60,32.1056883333333,35.204745,634.7,2.5,WIFI
8c:0c:90:2f:d3:d8,Ariel_University,[ESS],2018-11-29 17:52:17,1,-72,32.1056433333333,35.204715,635.2,2.29999995231628,WIFI
e0:10:7f:1a:bd:98,Ariel_University,[ESS],2018-11-29 17:52:17,1,-79,32.1056433333333,35.204715,635.2,2.29999995231628,WIFI
24:c9:a1:35:b7:e8,Ariel_University,[ESS],2018-11-29 17:52:22,6,-67,32.10562,35.2046783333333,635.5,2.40000009536743,WIFI
8c:0c:90:2e:ed:a8,Ariel_University,[ESS],2018-11-29 17:52:30,6,-58,32.1055983333333,35.2045833333333,635.9,2.59999990463257,WIFI
8c:0c:90:2e:15:88,Ariel_University,[ESS],2018-11-29 17:52:30,1,-64,32.1055983333333,35.2045833333333,635.9,2.59999990463257,WIFI
8c:0c:90:2f:31:38,Ariel_University,[ESS],2018-11-29 17:52:30,1,-68,32.1055983333333,35.2045833333333,635.9,2.59999990463257,WIFI
24:c9:a1:36:5a:28,Ariel_University,[ESS],2018-11-29 17:52:30,11,-82,32.1055983333333,35.2045833333333,635.9,2.59999990463257,WIFI
8c:0c:90:2f:d3:d8,Ariel_University,[ESS],2018-11-29 17:52:37,1,-60,32.1055983333333,35.2045033333333,636.5,2.79999995231628,WIFI
34:fa:9f:15:2e:a8,Ariel_University,[ESS],2018-11-29 17:52:49,6,-82,32.1055533333333,35.2043383333333,637.6,2.70000004768372,WIFI
8c:0c:90:2f:cc:a8,Ariel_University,[ESS],2018-11-29 17:52:56,11,-76,32.1055616666667,35.2042533333333,637.8,2.79999995231628,WIFI
00:8c:54:90:fc:b1,Agt,[WPA2-PSK-CCMP][ESS],2018-11-29 17:52:56,6,-89,32.1055616666667,35.2042533333333,637.8,2.79999995231628,WIFI
8c:0c:90:2e:ed:e8,Ariel_University,[ESS],2018-11-29 17:52:56,6,-77,32.1055616666667,35.2042533333333,637.8,2.79999995231628,WIFI
24:c9:a1:36:5a:28,Ariel_University,[ESS],2018-11-29 17:53:01,11,-73,32.1055466666667,35.2041816666667,638.1,2.79999995231628,WIFI
8c:0c:90:2f:cc:a8,Ariel_University,[ESS],2018-11-29 17:53:01,11,-62,32.1055466666667,35.2041816666667,638.1,2.79999995231628,WIFI
8c:0c:90:2f:33:88,Ariel_University,[ESS],2018-11-29 17:53:08,11,-89,32.10555,35.2041066666667,638.5,2.79999995231628,WIFI
8c:0c:90:2f:cb:e8,Ariel_University,[ESS],2018-11-29 17:53:13,11,-41,32.10555,35.2040433333333,638.6,2.79999995231628,WIFI
8c:0c:90:2c:e8:68,Ariel_University,[ESS],2018-11-29 17:53:13,11,-84,32.10555,35.2040433333333,638.6,2.79999995231628,WIFI
a0:8c:fd:0a:52:06,DIRECT-F0-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2018-11-29 17:53:13,6,-64,32.10555,35.2040433333333,638.6,2.79999995231628,WIFI
34:fa:9f:12:64:d8,Ariel_University,[ESS],2018-11-29 17:53:20,1,-70,32.1055283333333,35.20395,638.7,2.79999995231628,WIFI
8c:0c:90:2f:33:88,Ariel_University,[ESS],2018-11-29 17:53:20,11,-81,32.1055283333333,35.20395,638.7,2.79999995231628,WIFI
24:c9:a1:35:d0:88,Ariel_University,[ESS],2018-11-29 17:53:20,6,-76,32.1055283333333,35.20395,638.7,2.79999995231628,WIFI
8c:0c:90:2e:e8:28,Ariel_University,[ESS],2018-11-29 17:53:25,6,-83,32.105515,35.2038883333333,638.8,2.59999990463257,WIFI
2c:5d:93:3e:f5:38,Ariel_University,[ESS],2018-11-29 17:53:25,6,-80,32.105515,35.2038883333333,638.8,2.59999990463257,WIFI
24:c9:a1:36:4d:c8,Ariel_University,[ESS],2018-11-29 17:53:25,1,-68,32.105515,35.2038883333333,638.8,2.59999990463257,WIFI
8c:0c:90:2e:e8:08,Ariel_University,[ESS],2018-11-29 17:53:25,11,-74,32.105515,35.2038883333333,638.8,2.59999990463257,WIFI
8c:0c:90:2f:35:38,Ariel_University,[ESS],2018-11-29 17:53:25,11,-85,32.105515,35.2038883333333,638.8,2.59999990463257,WIFI
8c:0c:90:2f:cc:98,Ariel_University,[ESS],2018-11-29 17:53:25,11,-91,32.105515,35.2038883333333,638.8,2.59999990463257,WIFI
24:c9:a1:36:51:c8,Ariel_University,[ESS],2018-11-29 17:53:25,11,-78,32.105515,35.2038883333333,638.8,2.59999990463257,WIFI
24:c9:a1:36:49:68,Ariel_University,[ESS],2018-11-29 17:53:25,6,-76,32.105515,35.2038883333333,638.8,2.59999990463257,WIFI
8c:0c:90:2f:ce:08,Ariel_University,[ESS],2018-11-29 17:53:33,1,-69,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
e0:10:7f:1a:95:c8,Ariel_University,[ESS],2018-11-29 17:53:33,1,-84,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
e0:10:7f:09:99:48,Ariel_University,[ESS],2018-11-29 17:53:33,6,-89,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
e0:10:7f:1a:99:f8,Ariel_University,[ESS],2018-11-29 17:53:33,1,-88,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
8c:0c:90:2f:cc:08,Ariel_University,[ESS],2018-11-29 17:53:33,1,-85,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
24:c9:a1:36:51:88,Ariel_University,[ESS],2018-11-29 17:53:33,6,-79,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
8c:0c:90:2e:0e:88,Ariel_University,[ESS],2018-11-29 17:53:33,1,-79,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
34:fa:9f:14:63:88,Ariel_University,[ESS],2018-11-29 17:53:33,11,-89,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
ec:8c:a2:26:d2:98,Ariel_University,[ESS],2018-11-29 17:53:33,1,-76,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
34:fa:9f:14:63:8c,Ariel_University,[ESS],2018-11-29 17:53:33,36,-86,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
24:c9:a1:33:34:58,Ariel_University,[ESS],2018-11-29 17:53:33,6,-88,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
8c:0c:90:2d:79:68,Ariel_University,[ESS],2018-11-29 17:53:33,11,-88,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
24:c9:a1:15:42:c8,Ariel_University,[ESS],2018-11-29 17:53:33,6,-73,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
24:c9:a1:36:5b:e8,Ariel_University,[ESS],2018-11-29 17:53:33,6,-85,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
24:c9:a1:35:d6:38,Ariel_University,[ESS],2018-11-29 17:53:33,6,-78,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
34:fa:9f:15:a1:b8,Ariel_University,[ESS],2018-11-29 17:53:33,1,-80,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
24:c9:a1:35:ba:18,Ariel_University,[ESS],2018-11-29 17:53:33,1,-58,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
24:c9:a1:33:31:18,Ariel_University,[ESS],2018-11-29 17:53:33,1,-66,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
24:c9:a1:35:ae:88,Ariel_University,[ESS],2018-11-29 17:53:33,11,-80,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
8c:0c:90:2e:16:38,Ariel_University,[ESS],2018-11-29 17:53:33,6,-73,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
34:fa:9f:12:64:d8,Ariel_University,[ESS],2018-11-29 17:53:33,1,-65,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
8c:0c:90:2f:35:08,Ariel_University,[ESS],2018-11-29 17:53:33,11,-79,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
24:c9:a1:35:d0:88,Ariel_University,[ESS],2018-11-29 17:53:33,6,-68,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
8c:0c:90:2f:c7:38,Ariel_University,[ESS],2018-11-29 17:53:33,1,-88,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
34:fa:9f:12:64:dc,Ariel_University,[ESS],2018-11-29 17:53:33,44,-77,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
e0:10:7f:1e:74:28,Ariel_University,[ESS],2018-11-29 17:53:33,1,-62,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
34:fa:9f:15:a1:bc,Ariel_University,[ESS],2018-11-29 17:53:33,36,-94,32.105495,35.2037933333333,639.3,2.59999990463257,WIFI
8c:0c:90:2f:35:08,Ariel_University,[ESS],2018-11-29 17:53:37,11,-65,32.1054783333333,35.2037533333333,639.6,2.59999990463257,WIFI
8c:0c:90:2c:e8:68,Ariel_University,[ESS],2018-11-29 17:53:37,11,-78,32.1054783333333,35.2037533333333,639.6,2.59999990463257,WIFI
24:c9:a1:36:51:c8,Ariel_University,[ESS],2018-11-29 17:53:37,11,-70,32.1054783333333,35.2037533333333,639.6,2.59999990463257,WIFI
8c:0c:90:2d:2d:a8,Ariel_University,[ESS],2018-11-29 17:53:37,6,-79,32.1054783333333,35.2037533333333,639.6,2.59999990463257,WIFI
8c:0c:90:2d:79:38,Ariel_University,[ESS],2018-11-29 17:53:37,11,-83,32.1054783333333,35.2037533333333,639.6,2.59999990463257,WIFI
34:fa:9f:15:1c:48,Ariel_University,[ESS],2018-11-29 17:53:37,6,-84,32.1054783333333,35.2037533333333,639.6,2.59999990463257,WIFI
e0:10:7f:1a:8c:98,Ariel_University,[ESS],2018-11-29 17:53:37,1,-85,32.1054783333333,35.2037533333333,639.6,2.59999990463257,WIFI
24:c9:a1:35:ba:c8,Ariel_University,[ESS],2018-11-29 17:53:37,11,-86,32.1054783333333,35.2037533333333,639.6,2.59999990463257,WIFI
8c:0c:90:2d:7a:d8,Ariel_University,[ESS],2018-11-29 17:53:37,11,-91,32.1054783333333,35.2037533333333,639.6,2.59999990463257,WIFI
24:c9:a1:35:ba:28,Ariel_University,[ESS],2018-11-29 17:53:44,11,-89,32.1054583333333,35.2036733333333,640,2.59999990463257,WIFI
24:c9:a1:36:52:d8,Ariel_University,[ESS],2018-11-29 17:53:44,6,-86,32.1054583333333,35.2036733333333,640,2.59999990463257,WIFI
84:18:3a:04:40:98,Ariel_University,[ESS],2018-11-29 17:53:44,11,-84,32.1054583333333,35.2036733333333,640,2.59999990463257,WIFI
24:c9:a1:35:b7:e8,Ariel_University,[ESS],2018-11-29 17:53:44,6,-86,32.1054583333333,35.2036733333333,640,2.59999990463257,WIFI
24:c9:a1:35:bb:08,Ariel_University,[ESS],2018-11-29 17:53:44,6,-81,32.1054583333333,35.2036733333333,640,2.59999990463257,WIFI
24:c9:a1:15:7c:18,Ariel_University,[ESS],2018-11-29 17:53:44,11,-92,32.1054583333333,35.2036733333333,640,2.59999990463257,WIFI
24:c9:a1:35:ba:78,Ariel_University,[ESS],2018-11-29 17:53:44,1,-81,32.1054583333333,35.2036733333333,640,2.59999990463257,WIFI
e0:10:7f:1a:bd:98,Ariel_University,[ESS],2018-11-29 17:53:44,1,-85,32.1054583333333,35.2036733333333,640,2.59999990463257,WIFI
8c:0c:90:2c:e8:68,Ariel_University,[ESS],2018-11-29 17:53:44,11,-73,32.1054583333333,35.2036733333333,640,2.59999990463257,WIFI
24:c9:a1:36:51:c8,Ariel_University,[ESS],2018-11-29 17:53:44,11,-61,32.1054583333333,35.2036733333333,640,2.59999990463257,WIFI
8c:0c:90:2f:fe:58,Ariel_University,[ESS],2018-11-29 17:53:44,1,-89,32.1054583333333,35.2036733333333,640,2.59999990463257,WIFI
8c:0c:90:2e:16:38,Ariel_University,[ESS],2018-11-29 17:53:51,6,-64,32.1054466666667,35.2035966666667,640.3,2.59999990463257,WIFI
8c:0c:90:2d:7a:d8,Ariel_University,[ESS],2018-11-29 17:53:51,11,-84,32.1054466666667,35.2035966666667,640.3,2.59999990463257,WIFI
14:ae:db:52:8b:85,david,[WPA2-PSK-CCMP][ESS],2018-11-29 17:53:51,11,-92,32.1054466666667,35.2035966666667,640.3,2.59999990463257,WIFI
34:fa:9f:14:8e:dc,Ariel_University,[ESS],2018-11-29 17:53:51,36,-91,32.1054466666667,35.2035966666667,640.3,2.59999990463257,WIFI
8c:0c:90:2e:ed:a8,Ariel_University,[ESS],2018-11-29 17:54:04,6,-82,32.10545,35.2034483333333,640.6,2.70000004768372,WIFI
8c:0c:90:2f:d3:d8,Ariel_University,[ESS],2018-11-29 17:54:04,1,-80,32.10545,35.2034483333333,640.6,2.70000004768372,WIFI
8c:0c:90:2e:15:88,Ariel_University,[ESS],2018-11-29 17:54:04,1,-85,32.10545,35.2034483333333,640.6,2.70000004768372,WIFI
8c:0c:90:2f:31:38,Ariel_University,[ESS],2018-11-29 17:54:04,1,-82,32.10545,35.2034483333333,640.6,2.70000004768372,WIFI
24:c9:a1:35:ba:18,Ariel_University,[ESS],2018-11-29 17:54:04,1,-44,32.10545,35.2034483333333,640.6,2.70000004768372,WIFI
34:fa:9f:15:1c:4c,Ariel_University,[ESS],2018-11-29 17:54:04,44,-95,32.10545,35.2034483333333,640.6,2.70000004768372,WIFI
24:c9:a1:36:20:38,Ariel_University,[ESS],2018-11-29 17:54:04,1,-84,32.10545,35.2034483333333,640.6,2.70000004768372,WIFI
8c:0c:90:2f:fe:58,Ariel_University,[ESS],2018-11-29 17:54:10,1,-84,32.105455,35.20338,640.8,2.70000004768372,WIFI
24:c9:a1:36:20:38,Ariel_University,[ESS],2018-11-29 17:54:10,1,-79,32.105455,35.20338,640.8,2.70000004768372,WIFI
34:fa:9f:15:2e:a8,Ariel_University,[ESS],2018-11-29 17:54:15,6,-85,32.1054516666667,35.2033333333333,641.3,2.70000004768372,WIFI
8c:0c:90:2d:7a:d8,Ariel_University,[ESS],2018-11-29 17:54:15,11,-74,32.1054516666667,35.2033333333333,641.3,2.70000004768372,WIFI
8c:0c:90:2f:fe:58,Ariel_University,[ESS],2018-11-29 17:54:15,1,-75,32.1054516666667,35.2033333333333,641.3,2.70000004768372,WIFI
24:c9:a1:36:20:38,Ariel_University,[ESS],2018-11-29 17:54:15,1,-73,32.1054516666667,35.2033333333333,641.3,2.70000004768372,WIFI
34:fa:9f:14:af:88,Ariel_University,[ESS],2018-11-29 17:54:15,1,-85,32.1054516666667,35.2033333333333,641.3,2.70000004768372,WIFI
